Entity,Code,Year,Gas (terawatt-hours)
India,IND,1980,12.322275750000001
India,IND,1981,21.512301750000002
India,IND,1982,28.203331500000004
India,IND,1983,33.557202000000004
India,IND,1984,38.432207250000005
India,IND,1985,47.00991375000001
India,IND,1986,65.68408845
India,IND,1987,75.66364026000001
India,IND,1988,88.63497468000001
India,IND,1989,105.38186067000002
India,IND,1990,126.0687348
India,IND,1991,140.40245394000002
India,IND,1992,156.97443636000003
India,IND,1993,159.50169351000002
India,IND,1994,172.44089424000003
India,IND,1995,196.59286872000004
India,IND,1996,214.57862883000004
India,IND,1997,233.29320615000003
India,IND,1998,256.02418071000005
India,IND,1999,262.33693308000005
India,IND,2000,275.81434695
India,IND,2001,276.52181148000005
India,IND,2002,288.774063
India,IND,2003,309.13698348
India,IND,2004,333.52090668000005
India,IND,2005,373.2846210000001
India,IND,2006,390.15742500000005
India,IND,2007,422.0540260157445
India,IND,2008,434.85807799410895
India,IND,2009,530.672077858857
India,IND,2010,631.2608034677755
India,IND,2011,639.4278068146835
India,IND,2012,743.9145000162627
India,IND,2013,516.0073585499505
India,IND,2014,510.98914758544294
India,IND,2015,478.75096517748096
India,IND,2016,524.3303422583037
Indonesia,IDN,1965,5.2335
Indonesia,IDN,1966,5.338170000000001
Indonesia,IDN,1967,6.5244300000000015
Indonesia,IDN,1968,6.629100000000001
Indonesia,IDN,1969,12.490620000000002
Indonesia,IDN,1970,12.967450000000001
Indonesia,IDN,1971,13.118640000000003
Indonesia,IDN,1972,12.862780000000003
Indonesia,IDN,1973,8.3736
Indonesia,IDN,1974,11.79282
Indonesia,IDN,1975,24.38811
Indonesia,IDN,1976,24.597450000000006
Indonesia,IDN,1977,52.335
Indonesia,IDN,1978,60.49926000000001
Indonesia,IDN,1979,78.08382000000002
Indonesia,IDN,1980,73.58301
Indonesia,IDN,1981,73.47834
Indonesia,IDN,1982,69.81489
Indonesia,IDN,1983,93.67965000000001
Indonesia,IDN,1984,109.38015
Indonesia,IDN,1985,129.37212000000002
Indonesia,IDN,1986,139.52511
Indonesia,IDN,1987,144.33993
Indonesia,IDN,1988,153.23688
Indonesia,IDN,1989,171.55413000000001
Indonesia,IDN,1990,177.09368245080321
Indonesia,IDN,1991,203.8608649814199
Indonesia,IDN,1992,222.3292857144603
Indonesia,IDN,1993,235.83347551867487
Indonesia,IDN,1994,279.2899183739014
Indonesia,IDN,1995,294.5036581476814
Indonesia,IDN,1996,306.5905296938013
Indonesia,IDN,1997,319.79946873285616
Indonesia,IDN,1998,308.3273981572298
Indonesia,IDN,1999,335.0649201006939
Indonesia,IDN,2000,340.3595368090427
Indonesia,IDN,2001,352.0066274374766
Indonesia,IDN,2002,382.6224441146814
Indonesia,IDN,2003,407.9363712325273
Indonesia,IDN,2004,373.32833576921917
Indonesia,IDN,2005,375.30189538979806
Indonesia,IDN,2006,382.70406829276124
Indonesia,IDN,2007,357.2396535000902
Indonesia,IDN,2008,409.3441126125242
Indonesia,IDN,2009,434.15677455817956
Indonesia,IDN,2010,454.2326042686992
Indonesia,IDN,2011,440.68958197305216
Indonesia,IDN,2012,442.2303941523544
Indonesia,IDN,2013,427.36524921315817
Indonesia,IDN,2014,427.6444790714756
Indonesia,IDN,2015,423.2800382878194
Indonesia,IDN,2016,394.6195128078251
Iran,IRN,1965,8.658717906828757
Iran,IRN,1966,9.078070982426008
Iran,IRN,1967,9.517204863475957
Iran,IRN,1968,10.165921389453725
Iran,IRN,1969,11.928640777282967
Iran,IRN,1970,28.28644955951759
Iran,IRN,1971,32.74022405338565
Iran,IRN,1972,37.47723127981586
Iran,IRN,1973,45.5218324219874
Iran,IRN,1974,46.2842894316976
Iran,IRN,1975,47.21933601052073
Iran,IRN,1976,53.1890767096578
Iran,IRN,1977,54.39152527292904
Iran,IRN,1978,42.12114682440156
Iran,IRN,1979,56.43059445935783
Iran,IRN,1980,50.2615928220027
Iran,IRN,1981,54.61281159982757
Iran,IRN,1982,74.79391812495346
Iran,IRN,1983,85.47932895523658
Iran,IRN,1984,99.50433934418724
Iran,IRN,1985,107.34562980187037
Iran,IRN,1986,103.12377318677288
Iran,IRN,1987,126.24417643496732
Iran,IRN,1988,137.05694442931448
Iran,IRN,1989,173.06661150000002
Iran,IRN,1990,252.65433006000006
Iran,IRN,1991,294.0183963449999
Iran,IRN,1992,338.205286926
Iran,IRN,1993,182.99979450000004
Iran,IRN,1994,289.30013442000006
Iran,IRN,1995,353.1628602
Iran,IRN,1996,415.3485632400001
Iran,IRN,1997,440.5377127500001
Iran,IRN,1998,512.3382973200002
Iran,IRN,1999,609.2097543
Iran,IRN,2000,658.7270379000001
Iran,IRN,2001,737.3190307500001
Iran,IRN,2002,866.8418755500002
Iran,IRN,2003,889.6311512999999
Iran,IRN,2004,1033.46824662
Iran,IRN,2005,1075.4790165
Iran,IRN,2006,1172.304
Iran,IRN,2007,1313.8021395
Iran,IRN,2008,1393.9751727000003
Iran,IRN,2009,1493.7989517
Iran,IRN,2010,1600.1311113000002
Iran,IRN,2011,1697.6887848000001
Iran,IRN,2012,1690.5178431000002
Iran,IRN,2013,1704.8021580000002
Iran,IRN,2014,1922.4969174
Iran,IRN,2015,1996.6432365146777
Iran,IRN,2016,2101.7538550796135
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,3.0005400000000004
Ireland,IRL,1980,8.769020000000001
Ireland,IRL,1981,13.188420000000002
Ireland,IRL,1982,19.352320000000002
Ireland,IRL,1983,20.934
Ireland,IRL,1984,22.178410000000003
Ireland,IRL,1985,22.84132
Ireland,IRL,1986,16.10755
Ireland,IRL,1987,16.049400000000002
Ireland,IRL,1988,19.24765
Ireland,IRL,1989,21.829510000000003
Ireland,IRL,1990,21.829510000000003
Ireland,IRL,1991,22.364490000000004
Ireland,IRL,1992,22.120260000000002
Ireland,IRL,1993,25.132430000000003
Ireland,IRL,1994,25.56274
Ireland,IRL,1995,27.20257
Ireland,IRL,1996,30.900910000000003
Ireland,IRL,1997,32.296510000000005
Ireland,IRL,1998,32.65704
Ireland,IRL,1999,34.924890000000005
Ireland,IRL,2000,40.04209
Ireland,IRL,2001,41.76333
Ireland,IRL,2002,42.86818
Ireland,IRL,2003,42.554170000000006
Ireland,IRL,2004,42.484390000000005
Ireland,IRL,2005,40.43751
Ireland,IRL,2006,45.90361
Ireland,IRL,2007,49.83455000000001
Ireland,IRL,2008,52.20707
Ireland,IRL,2009,49.55543
Ireland,IRL,2010,54.67263000000001
Ireland,IRL,2011,48.09005
Ireland,IRL,2012,46.90337695415849
Ireland,IRL,2013,44.67215123539764
Ireland,IRL,2014,43.28269415864962
Ireland,IRL,2015,43.73529180545247
Ireland,IRL,2016,50.00214014633894
Israel,ISR,1965,0.8050019456682
Israel,ISR,1966,1.0435978831729502
Israel,ISR,1967,1.16867550506985
Israel,ISR,1968,1.4997458928870002
Israel,ISR,1969,1.5415372310089503
Israel,ISR,1970,1.4087534049193502
Israel,ISR,1971,1.31865009435855
Israel,ISR,1972,1.3035340784421001
Israel,ISR,1973,0.56581322322555
Israel,ISR,1974,0.6914836300603501
Israel,ISR,1975,0.6319087438014
Israel,ISR,1976,0.6087901312233001
Israel,ISR,1977,0.60493702912695
Israel,ISR,1978,0.5951560776516001
Israel,ISR,1979,0.42384123059850004
Israel,ISR,1980,0.0201546878886
Israel,ISR,1981,0.021340257764400003
Israel,ISR,1982,0.47511712772685005
Israel,ISR,1983,0.67310729698545
Israel,ISR,1984,0.5877462659278501
Israel,ISR,1985,0.5530683470607001
Israel,ISR,1986,0.41465306406105
Israel,ISR,1987,0.47244959550630006
Israel,ISR,1988,0.43362218207385
Israel,ISR,1989,0.39805508579985
Israel,ISR,1990,0.3444080489199
Israel,ISR,1991,0.28661151747465
Israel,ISR,1992,0.24511657182165003
Israel,ISR,1993,0.2442273944148
Israel,ISR,1994,0.22555466887095002
Israel,ISR,1995,0.26290011995865
Israel,ISR,1996,0.16509060520514998
Israel,ISR,1997,0.19710099185175
Israel,ISR,1998,0.12389205202110001
Israel,ISR,1999,0.11144356832520001
Israel,ISR,2000,0.10018065450510001
Israel,ISR,2001,0.10492293400830001
Israel,ISR,2002,0.0936600201882
Israel,ISR,2003,0.08506463858865002
Israel,ISR,2004,12.45573
Israel,ISR,2005,17.16588
Israel,ISR,2006,23.969430000000003
Israel,ISR,2007,28.679580000000005
Israel,ISR,2008,39.46059
Israel,ISR,2009,43.75206
Israel,ISR,2010,55.89378000000001
Israel,ISR,2011,51.916320000000006
Israel,ISR,2012,26.69085
Israel,ISR,2013,72.53631
Israel,ISR,2014,79.23519000000002
Israel,ISR,2015,88.02747000000001
Israel,ISR,2016,101.11122000000002
Italy,ITA,1965,73.74699999999989
Italy,ITA,1966,80.52124999999988
Italy,ITA,1967,87.95324999999987
Italy,ITA,1968,103.29349999999985
Italy,ITA,1969,113.41174999999983
Italy,ITA,1970,122.35199999999982
Italy,ITA,1971,126.39749999999981
Italy,ITA,1972,144.94624999999976
Italy,ITA,1973,162.83324999999974
Italy,ITA,1974,183.1352499999997
Italy,ITA,1975,211.0317499999997
Italy,ITA,1976,255.52074999999962
Italy,ITA,1977,260.9534999999996
Italy,ITA,1978,257.0937499999996
Italy,ITA,1979,264.1339999999996
Italy,ITA,1980,262.1637499999996
Italy,ITA,1981,254.19874999999962
Italy,ITA,1982,253.31274999999962
Italy,ITA,1983,260.4872499999996
Italy,ITA,1984,306.87524999999954
Italy,ITA,1985,311.9007499999995
Italy,ITA,1986,329.7764999999995
Italy,ITA,1987,365.80499999999944
Italy,ITA,1988,396.84849999999943
Italy,ITA,1989,429.2784999999994
Italy,ITA,1990,454.2602499999993
Italy,ITA,1991,482.5819999999993
Italy,ITA,1992,478.1344999999993
Italy,ITA,1993,487.8752499999993
Italy,ITA,1994,471.4432499999993
Italy,ITA,1995,519.3057499999992
Italy,ITA,1996,535.7567499999992
Italy,ITA,1997,556.29779
Italy,ITA,1998,598.945
Italy,ITA,1999,651.00088
Italy,ITA,2000,678.7849500000001
Italy,ITA,2001,680.64575
Italy,ITA,2002,676.02864
Italy,ITA,2003,745.3318100000001
Italy,ITA,2004,773.41826
Italy,ITA,2005,827.69547
Italy,ITA,2006,810.5877400000002
Italy,ITA,2007,808.6397244750001
Italy,ITA,2008,808.5151576723014
Italy,ITA,2009,743.1755848347192
Italy,ITA,2010,791.499007212832
Italy,ITA,2011,742.1607103151739
Italy,ITA,2012,713.5658300707187
Italy,ITA,2013,667.4042882777709
Italy,ITA,2014,589.7159340639986
Italy,ITA,2015,643.15417802001
Italy,ITA,2016,675.4583668382078
Japan,JPN,1965,18.261499999999973
Japan,JPN,1966,18.739749999999972
Japan,JPN,1967,19.385999999999967
Japan,JPN,1968,21.094999999999963
Japan,JPN,1969,23.34074999999996
Japan,JPN,1970,35.73774999999994
Japan,JPN,1971,38.31849999999994
Japan,JPN,1972,38.333749999999945
Japan,JPN,1973,53.337999999999916
Japan,JPN,1974,72.89074999999988
Japan,JPN,1975,87.30049999999987
Japan,JPN,1976,104.65199999999984
Japan,JPN,1977,127.8044999999998
Japan,JPN,1978,179.36274999999972
Japan,JPN,1979,212.80549999999965
Japan,JPN,1980,251.8244999999996
Japan,JPN,1981,252.32499999999956
Japan,JPN,1982,258.3974999999996
Japan,JPN,1983,278.0777499999995
Japan,JPN,1984,373.9954999999994
Japan,JPN,1985,400.6127499999994
Japan,JPN,1986,407.6324999999993
Japan,JPN,1987,418.0602499999993
Japan,JPN,1988,443.40424999999925
Japan,JPN,1989,460.57324999999923
Japan,JPN,1990,503.17274999999916
Japan,JPN,1991,532.0292499999993
Japan,JPN,1992,553.1232499999991
Japan,JPN,1993,556.9537499999991
Japan,JPN,1994,595.630249999999
Japan,JPN,1995,606.190999999999
Japan,JPN,1996,646.7877499999989
Japan,JPN,1997,671.3634999999989
Japan,JPN,1998,691.654499999999
Japan,JPN,1999,726.4187499999989
Japan,JPN,2000,756.6502499999988
Japan,JPN,2001,777.2839999999987
Japan,JPN,2002,760.4604999999988
Japan,JPN,2003,834.9822499999987
Japan,JPN,2004,806.0404999999986
Japan,JPN,2005,822.2097499999987
Japan,JPN,2006,876.4989999999987
Japan,JPN,2007,944.4744999999986
Japan,JPN,2008,981.1742499999984
Japan,JPN,2009,915.2817499999985
Japan,JPN,2010,989.2029999999984
Japan,JPN,2011,1104.3205701309982
Japan,JPN,2012,1223.753849382248
Japan,JPN,2013,1223.2462090424979
Japan,JPN,2014,1235.270253357748
Japan,JPN,2015,1187.1893603122483
Japan,JPN,2016,1164.1744546017483
Kazakhstan,KAZ,1985,87.62130817784153
Kazakhstan,KAZ,1986,106.09105852930655
Kazakhstan,KAZ,1987,110.82978496647382
Kazakhstan,KAZ,1988,115.56851140364107
Kazakhstan,KAZ,1989,119.34820990408396
Kazakhstan,KAZ,1990,127.21223923150625
Kazakhstan,KAZ,1991,133.56438912086176
Kazakhstan,KAZ,1992,137.3553702895404
Kazakhstan,KAZ,1993,131.66889858388444
Kazakhstan,KAZ,1994,104.19556799232923
Kazakhstan,KAZ,1995,109.88203969798515
Kazakhstan,KAZ,1996,91.88616196181965
Kazakhstan,KAZ,1997,71.99479365078727
Kazakhstan,KAZ,1998,73.89028422565417
Kazakhstan,KAZ,1999,80.51321854103544
Kazakhstan,KAZ,2000,50.778685101501225
Kazakhstan,KAZ,2001,44.609312145244076
Kazakhstan,KAZ,2002,46.98343985314251
Kazakhstan,KAZ,2003,55.2883686279283
Kazakhstan,KAZ,2004,61.09258427442933
Kazakhstan,KAZ,2005,73.15668608438546
Kazakhstan,KAZ,2006,77.30025048715801
Kazakhstan,KAZ,2007,94.60883816091443
Kazakhstan,KAZ,2008,93.1294963950439
Kazakhstan,KAZ,2009,86.80931658447
Kazakhstan,KAZ,2010,92.93977209189806
Kazakhstan,KAZ,2011,104.32168652283542
Kazakhstan,KAZ,2012,112.89031322860409
Kazakhstan,KAZ,2013,117.16201368538108
Kazakhstan,KAZ,2014,131.06692911817927
Kazakhstan,KAZ,2015,134.54857047853835
Kazakhstan,KAZ,2016,140.04133203368156
Kuwait,KWT,1965,13.758290000000002
Kuwait,KWT,1966,14.793360000000002
Kuwait,KWT,1967,15.921470000000001
Kuwait,KWT,1968,17.13099
Kuwait,KWT,1969,18.43355
Kuwait,KWT,1970,21.317790000000002
Kuwait,KWT,1971,22.027220000000003
Kuwait,KWT,1972,26.02794
Kuwait,KWT,1973,29.156410000000005
Kuwait,KWT,1974,30.679940000000002
Kuwait,KWT,1975,33.622330000000005
Kuwait,KWT,1976,40.44914000000001
Kuwait,KWT,1977,44.10096000000001
Kuwait,KWT,1978,49.41587
Kuwait,KWT,1979,65.43038000000001
Kuwait,KWT,1980,42.612320000000004
Kuwait,KWT,1981,49.03208000000001
Kuwait,KWT,1982,38.47204000000001
Kuwait,KWT,1983,42.24016
Kuwait,KWT,1984,45.79894
Kuwait,KWT,1985,43.961400000000005
Kuwait,KWT,1986,59.975910000000006
Kuwait,KWT,1987,50.03226000000001
Kuwait,KWT,1988,71.59428
Kuwait,KWT,1989,85.41072000000001
Kuwait,KWT,1990,43.85673
Kuwait,KWT,1991,5.2335
Kuwait,KWT,1992,27.423540000000003
Kuwait,KWT,1993,56.73114
Kuwait,KWT,1994,62.48799
Kuwait,KWT,1995,97.1105
Kuwait,KWT,1996,97.36636
Kuwait,KWT,1997,97.02909000000001
Kuwait,KWT,1998,99.34346000000001
Kuwait,KWT,1999,90.43488
Kuwait,KWT,2000,100.48320000000001
Kuwait,KWT,2001,109.90350000000002
Kuwait,KWT,2002,99.01782000000001
Kuwait,KWT,2003,115.34634
Kuwait,KWT,2004,124.55730000000001
Kuwait,KWT,2005,127.69740000000002
Kuwait,KWT,2006,130.8375
Kuwait,KWT,2007,126.65070000000001
Kuwait,KWT,2008,133.45425
Kuwait,KWT,2009,129.59716050000003
Kuwait,KWT,2010,151.98084
Kuwait,KWT,2011,174.9362606424939
Kuwait,KWT,2012,193.51717054016908
Kuwait,KWT,2013,195.88293461428586
Kuwait,KWT,2014,193.32064220577797
Kuwait,KWT,2015,223.32936726029337
Kuwait,KWT,2016,229.4855358155809
Lithuania,LTU,1965,0
Lithuania,LTU,1966,0
Lithuania,LTU,1967,0
Lithuania,LTU,1968,0
Lithuania,LTU,1969,0
Lithuania,LTU,1970,0
Lithuania,LTU,1971,0
Lithuania,LTU,1972,0
Lithuania,LTU,1973,0
Lithuania,LTU,1974,0
Lithuania,LTU,1975,0
Lithuania,LTU,1976,0
Lithuania,LTU,1977,0
Lithuania,LTU,1978,0
Lithuania,LTU,1979,0
Lithuania,LTU,1980,0
Lithuania,LTU,1981,0
Lithuania,LTU,1982,0
Lithuania,LTU,1983,0
Lithuania,LTU,1984,0
Lithuania,LTU,1985,40.79189776894015
Lithuania,LTU,1986,40.87845882521377
Lithuania,LTU,1987,42.69624100695964
Lithuania,LTU,1988,44.514023188705515
Lithuania,LTU,1989,47.240696461324326
Lithuania,LTU,1990,54.414444
Lithuania,LTU,1991,56.328742000000005
Lithuania,LTU,1992,32.18021
Lithuania,LTU,1993,17.404295
Lithuania,LTU,1994,20.135019000000003
Lithuania,LTU,1995,23.596107000000003
Lithuania,LTU,1996,25.226633
Lithuania,LTU,1997,23.287912000000002
Lithuania,LTU,1998,20.397857000000005
Lithuania,LTU,1999,21.084027000000003
Lithuania,LTU,2000,24.007809000000005
Lithuania,LTU,2001,24.966121
Lithuania,LTU,2002,25.241752000000005
Lithuania,LTU,2003,27.380509000000004
Lithuania,LTU,2004,27.311892000000004
Lithuania,LTU,2005,28.806347000000002
Lithuania,LTU,2006,28.545835
Lithuania,LTU,2007,33.635123
Lithuania,LTU,2008,30.191480000000002
Lithuania,LTU,2009,25.372008
Lithuania,LTU,2010,28.98196
Lithuania,LTU,2011,31.619644000000005
Lithuania,LTU,2012,30.874161000000004
Lithuania,LTU,2013,25.171972000000004
Lithuania,LTU,2014,24.017113000000002
Lithuania,LTU,2015,24.041976777
Lithuania,LTU,2016,21.422505357000002
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0.08141000000000001
Malaysia,MYS,1971,0.8287453585112048
Malaysia,MYS,1972,1.1605040880557314
Malaysia,MYS,1973,1.1605040880557314
Malaysia,MYS,1974,2.419251477570314
Malaysia,MYS,1975,2.9162497398468155
Malaysia,MYS,1976,3.4717519172253373
Malaysia,MYS,1977,3.1767428134130196
Malaysia,MYS,1978,23.50423
Malaysia,MYS,1979,29.249450000000003
Malaysia,MYS,1980,26.016310000000004
Malaysia,MYS,1981,21.87603
Malaysia,MYS,1982,27.53984
Malaysia,MYS,1983,38.59997
Malaysia,MYS,1984,47.82256
Malaysia,MYS,1985,46.18273000000001
Malaysia,MYS,1986,71.66406
Malaysia,MYS,1987,71.48961000000001
Malaysia,MYS,1988,72.93173
Malaysia,MYS,1989,83.51503000000001
Malaysia,MYS,1990,79.09563000000001
Malaysia,MYS,1991,117.60256000000001
Malaysia,MYS,1992,125.58074
Malaysia,MYS,1993,125.51096000000001
Malaysia,MYS,1994,123.02214000000001
Malaysia,MYS,1995,134.59399000000002
Malaysia,MYS,1996,158.55179
Malaysia,MYS,1997,195.80268000000004
Malaysia,MYS,1998,200.07089000000002
Malaysia,MYS,1999,225.1568
Malaysia,MYS,2000,278.78273
Malaysia,MYS,2001,268.66463
Malaysia,MYS,2002,271.92103000000003
Malaysia,MYS,2003,295.49504
Malaysia,MYS,2004,318.84808000000004
Malaysia,MYS,2005,365.37971000000005
Malaysia,MYS,2006,369.98519000000005
Malaysia,MYS,2007,371.47383
Malaysia,MYS,2008,410.64367
Malaysia,MYS,2009,370.08986
Malaysia,MYS,2010,309.88135
Malaysia,MYS,2011,364.20508
Malaysia,MYS,2012,371.40405000000004
Malaysia,MYS,2013,421.83173000000005
Malaysia,MYS,2014,441.35850000000005
Malaysia,MYS,2015,437.3430447900001
Malaysia,MYS,2016,450.5942724090425
Mexico,MEX,1965,87.52222222222224
Mexico,MEX,1966,92.13166666666669
Mexico,MEX,1967,79.20694444444446
Mexico,MEX,1968,84.85694444444447
Mexico,MEX,1969,104.96000000000004
Mexico,MEX,1970,107.09833333333336
Mexico,MEX,1971,110.94694444444448
Mexico,MEX,1972,118.7030555555556
Mexico,MEX,1973,131.44361111111115
Mexico,MEX,1974,138.32250000000005
Mexico,MEX,1975,140.5947222222223
Mexico,MEX,1976,138.14361111111114
Mexico,MEX,1977,145.72472222222225
Mexico,MEX,1978,183.25833333333338
Mexico,MEX,1979,222.61416666666673
Mexico,MEX,1980,240.94416666666672
Mexico,MEX,1981,260.8866666666667
Mexico,MEX,1982,284.62805555555565
Mexico,MEX,1983,291.96055555555563
Mexico,MEX,1984,295.67361111111114
Mexico,MEX,1985,301.13138888888903
Mexico,MEX,1986,267.63694444444457
Mexico,MEX,1987,271.81527777777785
Mexico,MEX,1988,274.39361111111117
Mexico,MEX,1989,266.60777777777787
Mexico,MEX,1990,288.14628222222234
Mexico,MEX,1991,305.573793888889
Mexico,MEX,1992,305.34147611111115
Mexico,MEX,1993,311.2277777777779
Mexico,MEX,1994,330.23888888888894
Mexico,MEX,1995,329.0777777777779
Mexico,MEX,1996,347.1250000000001
Mexico,MEX,1997,372.9805555555557
Mexico,MEX,1998,410.1222222222223
Mexico,MEX,1999,404.863888888889
Mexico,MEX,2000,427.1468375000001
Mexico,MEX,2001,442.6929136111112
Mexico,MEX,2002,486.61946777777786
Mexico,MEX,2003,536.9272116666668
Mexico,MEX,2004,568.0098777777779
Mexico,MEX,2005,637.4265191666668
Mexico,MEX,2006,696.6544847222224
Mexico,MEX,2007,663.6794019444445
Mexico,MEX,2008,693.8277786111113
Mexico,MEX,2009,756.158136666667
Mexico,MEX,2010,758.4453336111114
Mexico,MEX,2011,801.8836372222223
Mexico,MEX,2012,836.3712530555558
Mexico,MEX,2013,871.6551375000004
Mexico,MEX,2014,908.7615497222225
Mexico,MEX,2015,911.9027547222225
Mexico,MEX,2016,937.2446474725583
Middle East,,1965,39.01554985249696
Middle East,,1966,43.74399886559896
Middle East,,1967,51.49555036854581
Middle East,,1968,62.12823728234072
Middle East,,1969,74.79516800829192
Middle East,,1970,102.48155796443694
Middle East,,1971,112.6020791477442
Middle East,,1972,126.64192635825795
Middle East,,1973,154.52576564521294
Middle East,,1974,162.71985906175794
Middle East,,1975,182.79064575432216
Middle East,,1976,198.0749848408811
Middle East,,1977,230.59726930205602
Middle East,,1978,251.67340590205316
Middle East,,1979,339.8667596899563
Middle East,,1980,341.3122545098913
Middle East,,1981,370.682712857592
Middle East,,1982,413.3513602526803
Middle East,,1983,422.977861252222
Middle East,,1984,544.6320356101152
Middle East,,1985,587.7057081489312
Middle East,,1986,705.392296250834
Middle East,,1987,753.5281260304737
Middle East,,1988,838.4486266113884
Middle East,,1989,945.0170887209149
Middle East,,1990,1016.871006688145
Middle East,,1991,1084.5642264416997
Middle East,,1992,1237.1552283115216
Middle East,,1993,1155.1247799301698
Middle East,,1994,1339.8555337783712
Middle East,,1995,1475.4407350094589
Middle East,,1996,1588.1060107940202
Middle East,,1997,1676.0633431596168
Middle East,,1998,1799.5962972835764
Middle East,,1999,1890.709286532985
Middle East,,2000,1993.8496323459547
Middle East,,2001,2191.00140377756
Middle East,,2002,2343.2417771334412
Middle East,,2003,2457.6508326603202
Middle East,,2004,2724.423855342592
Middle East,,2005,2922.5959333714122
Middle East,,2006,3101.4614757928475
Middle East,,2007,3367.4715676218925
Middle East,,2008,3634.870887363804
Middle East,,2009,3758.975801020987
Middle East,,2010,4150.423596013455
Middle East,,2011,4221.992638152949
Middle East,,2012,4344.245579996762
Middle East,,2013,4608.815640455561
Middle East,,2014,4823.103286507521
Middle East,,2015,5167.008336268376
Middle East,,2016,5362.5829630941025
Netherlands,NLD,1965,15.000000000000004
Netherlands,NLD,1966,28.611111111111118
Netherlands,NLD,1967,50.55555555555558
Netherlands,NLD,1968,85.00000000000003
Netherlands,NLD,1969,125.27777777777781
Netherlands,NLD,1970,176.38888888888894
Netherlands,NLD,1971,230.5555555555556
Netherlands,NLD,1972,300.0000000000001
Netherlands,NLD,1973,333.6111111111112
Netherlands,NLD,1974,355.0000000000001
Netherlands,NLD,1975,370.0000000000001
Netherlands,NLD,1976,384.44444444444457
Netherlands,NLD,1977,385.8333333333335
Netherlands,NLD,1978,386.6666666666668
Netherlands,NLD,1979,385.0000000000001
Netherlands,NLD,1980,351.94444444444457
Netherlands,NLD,1981,335.00000000000006
Netherlands,NLD,1982,320.00000000000006
Netherlands,NLD,1983,342.22222222222234
Netherlands,NLD,1984,363.6111111111112
Netherlands,NLD,1985,383.0555555555557
Netherlands,NLD,1986,382.22222222222234
Netherlands,NLD,1987,394.44444444444457
Netherlands,NLD,1988,356.6666666666668
Netherlands,NLD,1989,365.55555555555566
Netherlands,NLD,1990,368.05555555555566
Netherlands,NLD,1991,410.8333333333335
Netherlands,NLD,1992,400.0000000000001
Netherlands,NLD,1993,411.388888888889
Netherlands,NLD,1994,397.22222222222234
Netherlands,NLD,1995,408.0555555555557
Netherlands,NLD,1996,452.22222222222234
Netherlands,NLD,1997,423.6111111111112
Netherlands,NLD,1998,418.3333333333335
Netherlands,NLD,1999,408.888888888889
Netherlands,NLD,2000,410.00000000000017
Netherlands,NLD,2001,418.3333333333335
Netherlands,NLD,2002,413.888888888889
Netherlands,NLD,2003,416.94444444444457
Netherlands,NLD,2004,426.6666666666668
Netherlands,NLD,2005,414.44444444444457
Netherlands,NLD,2006,397.7777777777779
Netherlands,NLD,2007,386.388888888889
Netherlands,NLD,2008,402.50000000000006
Netherlands,NLD,2009,406.6666666666668
Netherlands,NLD,2010,456.388888888889
Netherlands,NLD,2011,398.3333333333334
Netherlands,NLD,2012,377.22222222222234
Netherlands,NLD,2013,381.94444444444457
Netherlands,NLD,2014,333.05555555555566
Netherlands,NLD,2015,329.4444444444445
Netherlands,NLD,2016,351.38888888888897
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,1.163
New Zealand,NZL,1971,1.4770100000000002
New Zealand,NZL,1972,2.6749000000000005
New Zealand,NZL,1973,3.1052100000000005
New Zealand,NZL,1974,3.635027471124994
New Zealand,NZL,1975,3.9984026351049935
New Zealand,NZL,1976,9.384665574899987
New Zealand,NZL,1977,15.911019446299976
New Zealand,NZL,1978,14.920392250767474
New Zealand,NZL,1979,9.976900425812483
New Zealand,NZL,1980,9.232400234782485
New Zealand,NZL,1981,11.272963252024983
New Zealand,NZL,1982,19.98072612999997
New Zealand,NZL,1983,21.59565475099997
New Zealand,NZL,1984,27.536923536037683
New Zealand,NZL,1985,35.020331221935365
New Zealand,NZL,1986,42.079549550135226
New Zealand,NZL,1987,40.66872316387508
New Zealand,NZL,1988,44.11349991580336
New Zealand,NZL,1989,45.2788256777439
New Zealand,NZL,1990,45.04647594220527
New Zealand,NZL,1991,48.94906012648986
New Zealand,NZL,1992,51.95237718188235
New Zealand,NZL,1993,50.51499702594349
New Zealand,NZL,1994,47.11683601616502
New Zealand,NZL,1995,44.49912474568779
New Zealand,NZL,1996,50.8357829404046
New Zealand,NZL,1997,54.421942026185974
New Zealand,NZL,1998,48.35579838604545
New Zealand,NZL,1999,55.9316430614889
