Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours)
South Korea,KOR,1997,1295.02376,154.827864,404.23554000000007
South Korea,KOR,1998,1092.1733,144.84234600000002,419.63366
South Korea,KOR,1999,1171.1758900000002,176.358483,444.45208
South Korea,KOR,2000,1206.77532,198.07750800000002,500.48542000000003
South Korea,KOR,2001,1203.90271,217.57752900000003,531.61893
South Korea,KOR,2002,1225.08094,241.777233,570.9748500000001
South Korea,KOR,2003,1237.0831000000003,253.23859800000002,594.4441900000002
South Korea,KOR,2004,1217.3764135899658,296.749917,617.84375
South Korea,KOR,2005,1218.1560666227613,317.725785,636.9760304
South Korea,KOR,2006,1217.7407846857957,334.98586800000004,637.1809510000002
South Korea,KOR,2007,1251.9663324842138,362.81762100000003,693.7760200000001
South Korea,KOR,2008,1199.0166992139332,373.368357,768.2778000000001
South Korea,KOR,2009,1206.5544174330444,354.915036,797.8645200000001
South Korea,KOR,2010,1220.6570439227562,450.16473600000006,882.6704800000001
South Korea,KOR,2011,1230.340881336567,484.454628,972.7332000000001
South Korea,KOR,2012,1265.0271284072799,525.286395,941.7741400000002
South Korea,KOR,2013,1259.4622117612291,549.758241,952.6714500000002
South Korea,KOR,2014,1255.2945833069002,500.03999100000004,984.03756
South Korea,KOR,2015,1323.241192818574,456.5084777749761,994.0509900000001
South Korea,KOR,2016,1420.6040361140258,475.8902286103665,948.8219200000001
Spain,ESP,1965,165.25067000000004,0,112.81100000000002
Spain,ESP,1966,195.39563000000004,0,104.36762
Spain,ESP,1967,236.5542,0,106.06560000000002
Spain,ESP,1968,251.27778000000004,0,107.36816
Spain,ESP,1969,286.098,0.9769200000000001,108.04270000000002
Spain,ESP,1970,326.40758000000005,0.7792100000000001,114.13682000000001
Spain,ESP,1971,359.3437400000001,4.12865,114.70669000000001
Spain,ESP,1972,378.4402,12.141720000000001,117.47463000000002
Spain,ESP,1973,455.1749400000001,11.723040000000001,115.05559000000001
Spain,ESP,1974,477.7720300000001,14.6538,111.43866000000001
Spain,ESP,1975,496.04276000000004,15.119000000000002,123.49897
Spain,ESP,1976,562.2639800000001,17.351960000000002,119.61455000000001
Spain,ESP,1977,529.25804,16.68905,128.12771
Spain,ESP,1978,539.5622200000001,17.0961,110.11284
Spain,ESP,1979,571.56798,16.5146,125.49933000000001
Spain,ESP,1980,606.5393899999999,21.17823,144.66557
Spain,ESP,1981,585.6635400000001,24.178770000000004,178.46235000000001
Spain,ESP,1982,555.4488000000001,26.36521,197.76815
Spain,ESP,1983,555.6232500000001,28.51676,208.01418
Spain,ESP,1984,520.7797700000001,23.387930000000004,211.47992000000002
Spain,ESP,1985,498.6944000000001,24.806790000000003,209.08414000000002
Spain,ESP,1986,496.86849,29.226190000000003,216.6669
Spain,ESP,1987,520.17501,31.2847,210.20062000000004
Spain,ESP,1988,532.39814,40.36773,182.38166
Spain,ESP,1989,559.44952,51.82328000000001,224.83116
Spain,ESP,1990,537.4455600000001,57.79439209511999,223.43556
Spain,ESP,1991,546.31925,65.11023601236,232.58837
Spain,ESP,1992,619.1346799999999,68.0794153452,237.29852000000002
Spain,ESP,1993,586.95447,66.77966515320001,213.45702
Spain,ESP,1994,608.0861800000001,73.21792773888001,220.06286000000003
Spain,ESP,1995,668.36447,89.79324201432,220.58621
Spain,ESP,1996,687.0599295864041,100.48968619056001,186.39401000000004
Spain,ESP,1997,716.00934946512,131.48897822172003,213.46865000000003
Spain,ESP,1998,775.5412543958,134.98705590192003,203.42033
Spain,ESP,1999,802.097613228142,154.5253007112,227.98289000000003
Spain,ESP,2000,812.9168478371007,176.96398806432003,243.48568
Spain,ESP,2001,849.2654515839902,190.69434913103996,222.92384
Spain,ESP,2002,856.8652091671905,218.0343444678,251.18474
Spain,ESP,2003,885.6507664160578,248.28727994640002,234.10027000000002
Spain,ESP,2004,912.9386336758713,292.69074573648004,244.79987
Spain,ESP,2005,922.0594244520528,347.01955390620003,238.56619000000003
Spain,ESP,2006,922.4233960070023,363.17369912904,208.27004000000002
Spain,ESP,2007,934.3890262676002,369.572719257,233.03031000000001
Spain,ESP,2008,906.9664557444003,405.92173308804,157.05152
Spain,ESP,2009,855.3531262031005,363.07721767248,109.6709
Spain,ESP,2010,838.5202406661999,361.96468149852,80.21211000000001
Spain,ESP,2011,800.3432055017004,336.46083325992004,148.75933
Spain,ESP,2012,752.7994698671001,332.25614138879996,180.17196
Spain,ESP,2013,689.4253401581,303.28096032971996,132.54711
Spain,ESP,2014,685.6950005353913,275.18611007375995,135.36157000000003
Spain,ESP,2015,711.7560265164,285.98728412124007,159.16818
Spain,ESP,2016,726.6395844441437,292.607902015735,121.44046000000002
Sweden,SWE,1965,220.37687,0,25.92704975
Sweden,SWE,1966,249.84729,0,24.740417590000007
Sweden,SWE,1967,244.49749,0,24.556779890000005
Sweden,SWE,1968,276.30554000000006,0,21.454314570000005
Sweden,SWE,1969,311.73052,0,20.94909574
Sweden,SWE,1970,340.29380000000003,0,22.1301455
Sweden,SWE,1971,319.41795,0,19.949357680000002
Sweden,SWE,1972,329.26856000000004,0,17.13963109
Sweden,SWE,1973,339.77045,0,18.94521185
Sweden,SWE,1974,306.24116000000004,0,20.93002254
Sweden,SWE,1975,304.99675,0,22.575237230000003
Sweden,SWE,1976,337.72357000000005,0,21.671342000000003
Sweden,SWE,1977,326.2098700000001,0,17.201967890000002
Sweden,SWE,1978,309.37456948314605,0,17.646047810000002
Sweden,SWE,1979,324.160376516854,0,20.846623810000004
Sweden,SWE,1980,288.1970503505618,0,19.86897112
Sweden,SWE,1981,260.3312841741573,0,17.0852841
Sweden,SWE,1982,244.2304900280899,0,19.009607159999998
Sweden,SWE,1983,216.02165714606744,0,23.822950150000004
Sweden,SWE,1984,206.8267282516854,0,28.746894440000002
Sweden,SWE,1985,222.74726654494387,1.0467,33.84138105
Sweden,SWE,1986,229.3286900786517,2.326,36.07909772000001
Sweden,SWE,1987,210.15574649438204,3.326180000000001,35.62356225
Sweden,SWE,1988,201.30620246516852,4.756670000000001,34.97160771
Sweden,SWE,1989,201.7370900449439,7.4664600000000005,32.972841020000004
Sweden,SWE,1990,202.40627240449442,6.709999999999989,34.574827000000006
Sweden,SWE,1991,190.954133,7.1687499999999895,31.592895000000006
Sweden,SWE,1992,202.28893223820225,8.091499999999987,29.776289
Sweden,SWE,1993,197.17076002247194,8.830749999999986,31.689424000000002
Sweden,SWE,1994,208.88259471348314,8.766749999999986,34.137539
Sweden,SWE,1995,198.69447296629212,8.775499999999987,33.539757
Sweden,SWE,1996,214.72913030786515,9.403249999999986,35.24355200000001
Sweden,SWE,1997,198.60320360112362,9.288749999999986,30.493860000000005
Sweden,SWE,1998,199.85679999438202,9.206499999999986,29.593698000000003
Sweden,SWE,1999,198.92256470786523,9.226249999999986,28.331843000000003
Sweden,SWE,2000,184.89374,9.022999999999987,28.519086
Sweden,SWE,2001,186.10326000000003,10.179999999999984,32.08251800000001
Sweden,SWE,2002,191.62751000000003,10.359749999999984,33.095491
Sweden,SWE,2003,206.09523000000002,10.330499999999985,31.14514
Sweden,SWE,2004,203.72271000000003,10.285499999999985,34.334086
Sweden,SWE,2005,199.58243,9.799749999999985,30.574106999999998
Sweden,SWE,2006,200.64076000000009,9.650249999999986,31.291678
Sweden,SWE,2007,196.23298999999997,10.293249999999984,31.153281000000003
Sweden,SWE,2008,193.88373,9.286249999999987,28.286486000000007
Sweden,SWE,2009,179.95099,11.432249999999982,22.394728
Sweden,SWE,2010,188.1111804258767,15.462499999999977,28.985449000000003
Sweden,SWE,2011,172.56909065516984,12.53674999999998,28.98196
Sweden,SWE,2012,170.15853,10.923999999999984,25.522035000000002
Sweden,SWE,2013,166.99517000000003,10.824749999999982,25.795340000000003
Sweden,SWE,2014,168.23958000000002,9.224499999999987,24.454401
Sweden,SWE,2015,164.30578933048756,8.911749999999987,24.613732000000002
Sweden,SWE,2016,170.87688522633007,9.832999999999986,26.164273838000003
Switzerland,CHE,1965,93.47031,0,14.83333333333334
Switzerland,CHE,1966,99.44813,0,12.263888888888895
Switzerland,CHE,1967,107.72869,0,10.344444444444449
Switzerland,CHE,1968,119.5564,0,9.777777777777782
Switzerland,CHE,1969,129.87221000000002,0.002499999999999996,8.844444444444447
Switzerland,CHE,1970,145.64249,0.3849999999999994,7.588888888888892
Switzerland,CHE,1971,154.45803,0.9299999999999985,5.125000000000002
Switzerland,CHE,1972,158.30756000000002,1.1799999999999982,4.336111111111113
Switzerland,CHE,1973,170.37950000000004,1.5974999999999975,4.116666666666668
Switzerland,CHE,1974,151.55053,3.3649999999999944,3.550000000000001
Switzerland,CHE,1975,145.50293,5.419999999999992,2.661111111111112
Switzerland,CHE,1976,151.10859000000002,5.657499999999991,2.500000000000001
Switzerland,CHE,1977,151.84128,6.459999999999989,2.916666666666668
Switzerland,CHE,1978,156.08623,7.08749999999999,2.625000000000001
Switzerland,CHE,1979,149.73625,7.949999999999988,2.71388888888889
Switzerland,CHE,1980,149.39898000000002,9.069999999999986,3.972222222222224
Switzerland,CHE,1981,137.98995,9.784999999999984,5.875000000000003
Switzerland,CHE,1982,130.36067000000003,10.334999999999985,5.197222222222225
Switzerland,CHE,1983,142.60706000000002,11.362499999999983,4.536111111111113
Switzerland,CHE,1984,137.51312000000001,12.67249999999998,5.82777777777778
Switzerland,CHE,1985,139.80423000000002,13.26749999999998,5.8527777777777805
Switzerland,CHE,1986,153.26013999999998,13.587499999999979,5.036111111111113
Switzerland,CHE,1987,144.16548,14.567499999999978,4.686111111111113
Switzerland,CHE,1988,144.56090000000003,14.669999999999979,4.000000000000002
Switzerland,CHE,1989,138.66449,15.954999999999975,4.136111111111113
Switzerland,CHE,1990,148.36391,17.077499999999972,4.136111111111113
Switzerland,CHE,1991,150.87599000000003,19.169999999999973,3.51388888888889
Switzerland,CHE,1992,152.82983000000004,20.14999999999997,2.4333333333333345
Switzerland,CHE,1993,143.18856,21.13999999999997,2.0388888888888896
Switzerland,CHE,1994,148.07316000000003,20.852499999999967,2.0638888888888896
Switzerland,CHE,1995,137.19911000000005,22.979999999999965,2.21388888888889
Switzerland,CHE,1996,142.06045,24.87499999999996,1.6555555555555563
Switzerland,CHE,1997,149.28268000000003,24.01499999999996,1.2750000000000006
Switzerland,CHE,1998,151.22489000000002,24.71999999999996,1.0583333333333336
Switzerland,CHE,1999,146.56126,25.61249999999996,1.1000000000000003
Switzerland,CHE,2000,141.99067000000005,25.46999999999996,1.6027777777777783
Switzerland,CHE,2001,152.10877000000002,26.50999999999996,1.6750000000000005
Switzerland,CHE,2002,144.16548000000003,26.019999999999964,1.544444444444445
Switzerland,CHE,2003,140.28106,27.50249999999996,1.5861111111111117
Switzerland,CHE,2004,139.74608,28.37249999999996,1.505555555555556
Switzerland,CHE,2005,142.34316543776,29.127499999999955,1.6777777777777785
Switzerland,CHE,2006,145.9713136595835,28.32249999999996,1.8111111111111118
Switzerland,CHE,2007,131.53673690976,27.577499999999958,2.0277777777777786
Switzerland,CHE,2008,140.279206481543,29.382499999999958,1.8222222222222229
Switzerland,CHE,2009,142.52903433,28.202499999999954,1.719444444444445
Switzerland,CHE,2010,132.36369327000003,31.502499999999955,1.7250000000000005
Switzerland,CHE,2011,128.3749610686945,27.942499999999956,1.622222222222223
Switzerland,CHE,2012,130.79167878855,30.629999999999953,1.4638888888888895
Switzerland,CHE,2013,136.98792082999998,32.25749999999995,1.5750000000000006
Switzerland,CHE,2014,122.98908754000001,27.942499999999956,1.6388888888888897
Switzerland,CHE,2015,124.83195408,29.854999999999954,1.5027777777777784
Switzerland,CHE,2016,118.3679349668153,31.364031010906675,1.5068949771689502
Taiwan,TWN,1965,25.167319999999997,2.3957800000000002,34.71555
Taiwan,TWN,1966,29.81932,2.6865300000000003,34.52947
Taiwan,TWN,1967,35.471500000000006,3.47737,35.04119
Taiwan,TWN,1968,42.36809,4.89623,35.32031
Taiwan,TWN,1969,50.81147,6.152270000000001,32.424440000000004
Taiwan,TWN,1970,61.10402,5.8389316383150005,31.680120000000006
Taiwan,TWN,1971,85.66658,11.737141770420001,28.132970000000004
Taiwan,TWN,1972,92.99348000000002,13.663692818595003,26.795520000000003
Taiwan,TWN,1973,118.59111000000001,15.768079348140002,23.98106
Taiwan,TWN,1974,106.46102,16.5979782612,24.411370000000005
Taiwan,TWN,1975,123.39429999999999,16.47942127362,22.259820000000005
Taiwan,TWN,1976,159.0984,18.8277076798,23.574010000000005
Taiwan,TWN,1977,175.63626000000005,19.8705866433,26.993230000000004
Taiwan,TWN,1978,205.93241000000003,19.5731914939,29.78443
Taiwan,TWN,1979,206.36272000000002,18.8945716899,37.599790000000006
Taiwan,TWN,1980,214.28275000000002,19.5452483255,44.484750000000005
Taiwan,TWN,1981,187.81287000000003,16.6551263367,41.053900000000006
Taiwan,TWN,1982,180.12544,14.1522168243,47.13324990000001
Taiwan,TWN,1983,184.25409000000002,13.2101328611,63.62448523
Taiwan,TWN,1984,178.68332,13.292964396,73.81457493
Taiwan,TWN,1985,217.98704305794354,11.9167633523,78.19349090000001
Taiwan,TWN,1986,241.03084798314177,10.857916864000002,95.19452728000002
Taiwan,TWN,1987,250.4708844949953,10.9826631515,102.99450079
Taiwan,TWN,1988,287.75815220122786,12.526523205600002,119.35642215000001
Taiwan,TWN,1989,320.44699418723667,12.6193344435,124.90119910000001
Taiwan,TWN,1990,331.3822786608357,20.2538072385,123.20413787
Taiwan,TWN,1991,343.83707588153806,29.414176622200003,134.74351691
Taiwan,TWN,1992,352.9517591978771,29.169005258599,155.68302953
Taiwan,TWN,1993,378.30755783088466,30.526913506699998,173.61047682000003
Taiwan,TWN,1994,398.9525700887549,37.074237375692,180.91992019000003
Taiwan,TWN,1995,431.2479416259759,41.433241909953004,186.73871157000002
Taiwan,TWN,1996,432.52230133176965,42.278013789199996,211.16208373
Taiwan,TWN,1997,449.7467121534997,49.603115791200004,241.76542855
Taiwan,TWN,1998,464.7789034862849,58.7744628482,262.44749949000004
Taiwan,TWN,1999,500.3782977107843,59.81434790080001,319.77393267
Taiwan,TWN,2000,515.1242469027226,64.52376974650001,319.77393267
Taiwan,TWN,2001,528.3249318131922,69.5006476326,336.03895287000006
Taiwan,TWN,2002,530.0363186481328,77.731906667,364.90127506000005
Taiwan,TWN,2003,551.4005593373577,80.2298263279,388.61068152
Taiwan,TWN,2004,576.9397010637302,97.59850142910001,403.53778652000005
Taiwan,TWN,2005,572.4475671131049,98.3958796988,410.65497436000004
Taiwan,TWN,2006,570.9718679406462,105.544849922553,430.70773437
Taiwan,TWN,2007,594.8454226486595,111.98124939270001,450.85288310000004
Taiwan,TWN,2008,533.2406116976008,121.71632991276401,430.85929653000005
Taiwan,TWN,2009,536.0485003465136,118.863781505759,409.65495718
Taiwan,TWN,2010,549.1576614839428,147.59100527195397,437.71021551999996
Taiwan,TWN,2011,518.0047156374509,162.466281517713,452.71242706000004
Taiwan,TWN,2012,518.6105261647438,170.525759924374,441.40512467
Taiwan,TWN,2013,524.4448353152483,171.027998457552,449.06525906
Taiwan,TWN,2014,536.3846683178606,179.89752935672303,453.95354577
Taiwan,TWN,2015,540.5391212393516,192.40854410386098,440.00245363000005
Taiwan,TWN,2016,542.7725404546721,199.89353092762403,448.53945513
Thailand,THA,1965,26.748999999999995,0,0.52335
Thailand,THA,1966,31.621970000000005,0,0.7559500000000001
Thailand,THA,1967,35.15749,0,1.34908
Thailand,THA,1968,46.438590000000005,0,1.4886400000000002
Thailand,THA,1969,50.3579,0,1.5816800000000002
Thailand,THA,1970,58.76639,0,1.68635
Thailand,THA,1971,65.43038000000001,0,1.3287275
Thailand,THA,1972,82.3404,0,1.0443972600000002
Thailand,THA,1973,87.21337,0,1.11818961
Thailand,THA,1974,89.02765000000001,0,1.67675525
Thailand,THA,1975,95.9475,0,1.60271867
Thailand,THA,1976,101.14611000000002,0,1.8589973500000003
Thailand,THA,1977,113.72977000000003,0,1.7880194600000003
Thailand,THA,1978,127.68577000000002,0,2.3026818500000004
Thailand,THA,1979,129.10463000000001,0,4.8418946400000005
Thailand,THA,1980,134.69866000000005,0,5.23545384
Thailand,THA,1981,128.41846,2.7563100000000005,5.8236643500000005
Thailand,THA,1982,116.26511,14.04904,7.59151739
Thailand,THA,1983,130.20947999999999,16.537860000000002,7.289032720000002
Thailand,THA,1984,135.46624,24.690490000000004,9.17823318
Thailand,THA,1985,128.19749,32.45933,18.435015380000003
Thailand,THA,1986,133.70410748805742,34.87252664151252,18.08709895822152
Thailand,THA,1987,146.20693378500775,48.350865159397735,26.1143288563817
Thailand,THA,1988,165.31079890195926,57.06445421818798,26.906238803917823
Thailand,THA,1989,194.3330548649871,55.94580194328544,32.77129123389313
Thailand,THA,1990,233.24002706465984,60.65252333048343,45.351019748981095
Thailand,THA,1991,249.5550697938085,75.09360031393189,53.11427554482967
Thailand,THA,1992,281.16239972409716,81.41338487143734,56.846620214704714
Thailand,THA,1993,324.87137004763747,92.20895081283375,63.319140208160725
Thailand,THA,1994,362.58439008712173,102.05027734970231,73.21662099766239
Thailand,THA,1995,395.01673173203307,105.68728933071895,83.5232790106012
Thailand,THA,1996,435.47760431759673,123.13908541819511,101.62281201161741
Thailand,THA,1997,437.96676366981035,154.46603825258924,104.803854166158
Thailand,THA,1998,400.76536588919345,164.94919043316662,84.08473367704401
Thailand,THA,1999,426.79764887509197,183.24122127886795,89.396464623522
Thailand,THA,2000,404.5421023363302,211.95368709612677,91.6958979076063
Thailand,THA,2001,398.0997180013269,245.6052796592416,102.0776440973566
Thailand,THA,2002,443.21957757218627,266.8924968422508,108.941901441084
Thailand,THA,2003,491.9804530252409,284.2217892223889,111.27219168190932
Thailand,THA,2004,532.4012911574014,297.5503684234087,124.672885691215
Thailand,THA,2005,533.5122237780632,320.5919090325554,134.76213305553568
Thailand,THA,2006,513.8381404184144,330.11232274756946,143.81846203326785
Thailand,THA,2007,529.1241445862635,351.7204527524331,162.65939157767977
Thailand,THA,2008,516.2548414011761,369.4172562545853,175.32364831034943
Thailand,THA,2009,533.8382437420462,381.2444323630388,175.87040067179427
Thailand,THA,2010,555.3257585232551,432.0556291566537,180.44824002004094
Thailand,THA,2011,578.3388070377314,443.1806069809399,183.88317118953324
Thailand,THA,2012,608.1777418970324,486.3350289948577,192.33127674325542
Thailand,THA,2013,634.271019325454,488.64325674364795,189.3834407588895
Thailand,THA,2014,639.3523971396437,499.4473217460797,208.51850928102513
Thailand,THA,2015,666.309472233653,509.6095611048027,204.3694007833792
Thailand,THA,2016,685.6771080682589,505.64255109875586,206.31193381721488
Trinidad and Tobago,TTO,1965,22.11048505752095,12.234760000000001,0
Trinidad and Tobago,TTO,1966,22.265718508691457,14.351420000000001,0
Trinidad and Tobago,TTO,1967,23.226454495574522,15.840060000000003,0
Trinidad and Tobago,TTO,1968,23.670261281169772,16.61927,0
Trinidad and Tobago,TTO,1969,24.810815124032047,16.712310000000002,0
Trinidad and Tobago,TTO,1970,25.448885590096868,19.119720000000004,0
Trinidad and Tobago,TTO,1971,26.295430000000003,18.634999999999973,0
Trinidad and Tobago,TTO,1972,43.40316000000001,19.260749999999973,0
Trinidad and Tobago,TTO,1973,43.62413000000001,18.497999999999973,0
Trinidad and Tobago,TTO,1974,43.031000000000006,16.899749999999976,0
Trinidad and Tobago,TTO,1975,32.81986,15.359749999999977,0
Trinidad and Tobago,TTO,1976,36.99503,17.288249999999973,0
Trinidad and Tobago,TTO,1977,36.064629999999994,20.32149999999997,0
Trinidad and Tobago,TTO,1978,32.249990000000004,24.260249999999964,0
Trinidad and Tobago,TTO,1979,24.690490000000004,25.076499999999964,0
Trinidad and Tobago,TTO,1980,19.422099999999997,28.33249999999996,0
Trinidad and Tobago,TTO,1981,19.23602,31.209499999999952,0
Trinidad and Tobago,TTO,1982,21.352680000000003,37.93124999999994,0
Trinidad and Tobago,TTO,1983,18.421920000000004,39.29724999999994,0
Trinidad and Tobago,TTO,1984,15.700499999999996,41.17599999999994,0
Trinidad and Tobago,TTO,1985,16.723940000000002,42.15199999999994,0
Trinidad and Tobago,TTO,1986,18.11954,43.13449999999993,0
Trinidad and Tobago,TTO,1987,11.874229999999999,45.69349999999993,0
Trinidad and Tobago,TTO,1988,10.699600000000002,52.59424999999992,0
Trinidad and Tobago,TTO,1989,9.606380000000001,52.69474999999993,0
Trinidad and Tobago,TTO,1990,14.71195,54.63374999999992,0
Trinidad and Tobago,TTO,1991,13.735030000000002,59.57488625895,0
Trinidad and Tobago,TTO,1992,19.875669999999996,57.56905022533088,0
Trinidad and Tobago,TTO,1993,17.28218,64.61355823110001,0
Trinidad and Tobago,TTO,1994,13.00234,74.00327164743601,0
Trinidad and Tobago,TTO,1995,14.92129,79.445037377358,0
Trinidad and Tobago,TTO,1996,17.363590000000002,89.70304735110648,0
Trinidad and Tobago,TTO,1997,9.86224,97.34403038101405,0
Trinidad and Tobago,TTO,1998,11.397400000000001,97.34403038101405,0
Trinidad and Tobago,TTO,1999,20.63162,99.85613439084665,0
Trinidad and Tobago,TTO,2000,20.243516959859786,101.57161883447368,0
Trinidad and Tobago,TTO,2001,18.73608874558713,116.84490254733673,0
Trinidad and Tobago,TTO,2002,21.38053028696915,125.64451680686258,0
Trinidad and Tobago,TTO,2003,20.319535645141055,139.76089611018665,0
Trinidad and Tobago,TTO,2004,22.334956268529073,153.82006860458995,0
Trinidad and Tobago,TTO,2005,19.57141821857005,170.712498835421,0
Trinidad and Tobago,TTO,2006,21.392637657076662,221.7835624266876,0
Trinidad and Tobago,TTO,2007,24.495619316969453,229.55918748426166,0
Trinidad and Tobago,TTO,2008,26.091892891733448,223.07328557795654,0
Trinidad and Tobago,TTO,2009,24.955233167934217,231.95332183955375,0
Trinidad and Tobago,TTO,2010,25.916957851125076,242.58030519677715,0
Trinidad and Tobago,TTO,2011,24.297171570939472,243.8316899462819,0
Trinidad and Tobago,TTO,2012,23.41970676429797,232.54620251398515,0
Trinidad and Tobago,TTO,2013,26.250075331246467,234.63538395251462,0
Trinidad and Tobago,TTO,2014,23.970945601889664,230.172232764488,0
Trinidad and Tobago,TTO,2015,26.10893332388766,225.2561200786967,0
Trinidad and Tobago,TTO,2016,25.052702033257972,200.01257838880952,0
Turkey,TUR,1965,41.44932,0,42.682100000000005
Turkey,TUR,1966,49.392610000000005,0,47.49692000000001
Turkey,TUR,1967,58.056960000000004,0,42.10060000000001
Turkey,TUR,1968,70.11727000000002,0,45.764050000000005
Turkey,TUR,1969,78.07219,0,48.6134
Turkey,TUR,1970,82.53811,0,53.846900000000005
Turkey,TUR,1971,98.02927000000001,0,55.3588
Turkey,TUR,1972,111.05487000000001,0,59.40604
Turkey,TUR,1973,135.87329,0,60.72023000000001
Turkey,TUR,1974,131.82605,0,66.22122
Turkey,TUR,1975,145.15403,0,68.76819
Turkey,TUR,1976,164.04115000000002,0,72.14089000000001
Turkey,TUR,1977,185.35894,0,74.32733000000002
Turkey,TUR,1978,196.73308000000003,0,75.40892000000001
Turkey,TUR,1979,175.15943000000004,0,77.28135
Turkey,TUR,1980,179.05548000000002,0,81.80542
Turkey,TUR,1981,176.26427999999999,0,83.5034
Turkey,TUR,1982,188.69674999999998,0.37216000000000005,93.77269
Turkey,TUR,1983,198.21009000000004,0.4070500000000001,103.18136000000001
Turkey,TUR,1984,197.33784,0.39542000000000005,115.93947000000003
Turkey,TUR,1985,206.83955,0.51172,138.78079
Turkey,TUR,1986,223.44718999999995,4.37288,152.72516
Turkey,TUR,1987,251.70808999999997,5.463774000000001,161.23832000000002
Turkey,TUR,1988,268.2343200000001,12.413862,155.88852
Turkey,TUR,1989,251.34756000000004,33.002451,175.67115
Turkey,TUR,1990,266.6642700000001,35.30519100000001,186.52194000000003
Turkey,TUR,1991,259.9305,43.249644,199.25679
Turkey,TUR,1992,274.68897000000004,47.321307000000004,198.53573000000003
Turkey,TUR,1993,314.97529000000003,51.832584000000004,183.70748000000003
Turkey,TUR,1994,300.58898000000005,54.96221700000001,184.25409000000002
Turkey,TUR,1995,337.11881000000005,71.102331,192.33694000000003
Turkey,TUR,1996,352.2959600000001,82.75210200000001,216.35289000000003
Turkey,TUR,1997,346.91127,101.74970700000002,241.69466000000003
Turkey,TUR,1998,346.52748,107.50655700000003,250.76605999999998
Turkey,TUR,1999,344.28289000000007,129.602394,232.99542
Turkey,TUR,2000,359.98339000000004,152.46232200000003,261.22143
Turkey,TUR,2001,335.4557200000001,167.75460900000002,214.60839000000004
Turkey,TUR,2002,358.95995,181.89552600000002,224.14499000000006
Turkey,TUR,2003,354.15676,219.158046,242.09008
Turkey,TUR,2004,361.73951999999997,231.40443600000003,256.86018
Turkey,TUR,2005,357.27360000000004,281.195955,257.68591000000004
Turkey,TUR,2006,372.84617,319.170231,304.33384
Turkey,TUR,2007,379.12637000000007,377.44996679010006,342.66632000000004
Turkey,TUR,2008,373.6951600000001,392.51250000000005,344.20148000000006
Turkey,TUR,2009,379.2543,373.67190000000005,359.34374
Turkey,TUR,2010,369.75259000000005,408.213,365.62394000000006
Turkey,TUR,2011,361.75115000000005,427.8507499999993,394.01044400000006
Turkey,TUR,2012,367.55451999999997,433.3557499999993,424.43685
Turkey,TUR,2013,389.02349999999996,439.66474999999934,367.09164564767383
Turkey,TUR,2014,399.19975000000005,466.55124999999924,420.14538
Turkey,TUR,2015,452.3293058369938,456.2617499999993,404.02607207000005
Turkey,TUR,2016,478.83502666448663,440.77925440544834,447.00125504724
Turkmenistan,TKM,1985,56.53581333337071,87.71156963739611,3.7448600000000005
Turkmenistan,TKM,1986,41.14885220035263,142.0828140584719,3.7448600000000005
Turkmenistan,TKM,1987,41.09676141016089,141.13506878998325,3.7448600000000005
Turkmenistan,TKM,1988,41.0581436375741,143.03055932696057,3.2098800000000005
Turkmenistan,TKM,1989,41.00588731213899,147.76928576412786,3.7448600000000005
Turkmenistan,TKM,1990,53.57182142719559,99.55838566400749,4.27984
Turkmenistan,TKM,1991,59.95959877004746,97.56135101818465,3.7448600000000005
Turkmenistan,TKM,1992,58.243040000000015,94.72939778623044,1.6049400000000003
Turkmenistan,TKM,1993,33.168760000000006,94.72939778623044,0
Turkmenistan,TKM,1994,33.2618,103.24782272384059,0.05815000000000001
Turkmenistan,TKM,1995,30.610159999999997,81.46096381899648,0.05815000000000001
Turkmenistan,TKM,1996,35.552910000000004,101.35233209213929,0.53498
Turkmenistan,TKM,1997,34.73881,102.30007745535192,0
Turkmenistan,TKM,1998,44.55453000000001,104.19556799232923,0
Turkmenistan,TKM,1999,48.694810000000004,114.62076613515242,0
Turkmenistan,TKM,2000,46.53163000000001,127.87791741520584,0
Turkmenistan,TKM,2001,44.240520000000004,130.72115331539578,0
Turkmenistan,TKM,2002,50.543980000000005,134.5121344840744,0
Turkmenistan,TKM,2003,57.66154000000001,148.71703103261652,0
Turkmenistan,TKM,2004,57.475460000000005,157.24673863846238,0
Turkmenistan,TKM,2005,57.88251000000001,168.60868819496002,0
Turkmenistan,TKM,2006,56.39387000000001,192.28968372796004,0
Turkmenistan,TKM,2007,59.208330000000004,222.60135801020002,0
Turkmenistan,TKM,2008,60.75512,224.067458314511,0
Turkmenistan,TKM,2009,58.405860000000004,205.70709991782277,0
Turkmenistan,TKM,2010,64.51161,236.79432695659057,0
Turkmenistan,TKM,2011,67.07021,246.44186318235256,0
Turkmenistan,TKM,2012,69.89630000000001,275.45001107632135,0
Turkmenistan,TKM,2013,71.86177000000002,239.36514263515258,0
Turkmenistan,TKM,2014,75.16469,267.6465108823333,0
Turkmenistan,TKM,2015,76.96822607233811,307.89244131438187,0
Turkmenistan,TKM,2016,77.7981621548381,308.816118638325,0
USSR,OWID_USS,1965,1957.615307653848,1216.7582717441624,3459.1882805555556
USSR,OWID_USS,1966,2096.371559008526,1357.3743371322341,3585.219047222222
